x y
3,981914188	3,353538825
4,271756312	3,307331148
2,746624924	3,441494009
3,492950051	3,099024859
4,021237121	3,68756719
3,891566552	4,455043566
3,939635996	3,283518092
2,731236821	3,664780763
4,000646557	3,160882787
2,611202649	3,038962612
2,543602897	4,160029458
3,435166155	4,185390852
3,387086456	2,516036646
3,83920163	4,300538934
4,290538218	2,511713244
2,759202152	2,935883908
3,139692974	4,309862711
4,283364081	2,875853284
3,806915164	2,643531377
2,632897876	2,846500469
3,461156743	3,497120454
4,310397558	3,312889746
4,236570244	3,092944964
2,694574761	4,364071808
2,593971113	3,649676495
4,266310927	3,760776511
3,277494661	2,97391309
3,141961465	4,158137465
3,571455986	3,856807455
4,285717894	2,997933674
3,715577243	4,094470437
3,886874602	2,834409085
2,806759576	3,257015327
4,121589529	3,874357968
3,903703913	3,632395035
3,589379218	4,060309836
3,115450627	4,340259767
3,817577199	3,092078002
3,37091244	3,512492652
2,91399942	4,177242439
3,338236334	4,449086565
3,807343641	3,296343337
4,316340138	3,94890005
2,856478974	2,603216836
4,031008748	3,571345577
3,243628623	3,840739281
2,942724442	3,189147986
3,544242062	2,765436458
4,42728639	2,699700224
2,922597471	3,481802283
2,758501072	2,524696417
4,112226041	4,245572942
2,926428302	4,211947442
3,405275062	3,611654808
4,412512851	3,201260374
3,182320098	3,597776263
2,655755906	2,81660331
3,639861889	3,119451689
3,63522088	3,929554462
4,239640433	3,654061692
2,820611242	4,289131078
3,722026626	2,664803009
2,943045476	3,446188556
3,822550468	2,546589098
4,084816099	3,321758449
3,193278188	3,504832214
3,529085961	3,050834587
2,875802822	2,6284663
2,820414552	3,802645023
3,613326187	4,399411461
3,735724455	3,661995274
2,844632836	4,023699968
3,532478223	2,82437385
3,509009726	4,077371354
4,447149581	2,646731209
4,120705374	3,117909549
3,599115847	3,543476979
3,716607069	3,109399073
4,018211748	2,577326604
2,550989789	3,938497064
3,05822207	4,212696985
3,293591132	4,426772696
3,433783591	3,635189478
3,940668764	3,193630648
4,388177898	3,022822013
3,745593751	3,568853165
4,028410026	4,409224757
4,165137972	3,406986866
3,552884046	2,612952921
4,455883187	3,263029437
3,128908989	3,726005215
2,950368095	3,467709111
4,270768901	2,916244647
3,791927638	2,885287229
3,604409843	4,09665394
2,523534516	2,601371924
3,604687838	2,529954474
3,53191199	3,514173633
3,485612704	2,755849352
4,365600376	3,528798788
5,044281394	-0,515575579
5,661396656	-1,520249805
5,145826536	0,201193681
5,789634602	0,405502369
4,642953287	-1,58008889
5,830695267	-1,590448793
4,583966497	0,701110688
4,094757862	0,279872726
5,284251526	-1,601240098
5,797300458	-0,534983575
6,122855163	0,139200138
4,51653038	-1,163178842
5,73875239	-0,752154038
4,66109273	-1,334451445
6,252396976	-1,886183526
4,86017095	-1,545202702
6,099446569	0,760643303
5,3373349	0,228514406
5,762904003	-1,773239418
6,109810821	-1,373665082
6,516310912	-0,816090117
6,336095548	-0,170848239
5,51730319	-0,520330351
5,749334709	-1,817894777
4,520526037	0,31357423
4,467933508	0,385192141
5,131657352	-1,548922789
6,971710441	-0,672216647
6,983915038	-1,239652663
5,893361703	-1,366176178
6,806989559	-1,633359935
5,159939575	-0,288130767
6,659160781	0,932426967
5,623764946	0,584751424
4,107783846	-0,391141957
6,009609254	-1,376681537
5,983033091	0,256950857
4,582196835	0,060232382
5,363322263	-0,403212469
5,700265063	0,502607535
4,321745164	-0,926767579
4,601230737	0,18673009
5,480766106	0,38452196
5,106498172	-0,214893063
6,436990257	0,108563808
5,974587462	-1,27165358
6,002566347	-1,552995847
5,196945144	-0,704951074
4,11754315	0,374961442
4,551247534	-1,316500878
6,76790809	-0,42839409
4,149559131	0,963326696
6,558070787	0,264597225
5,586460201	-1,21445727
4,760685835	-1,258227928
5,528995682	-0,252842008
4,893927513	-0,302871632
6,718536122	-1,976983806
6,770092034	0,180873021
4,595381876	-1,16220889
6,852937631	-1,126150146
5,710910732	-1,684612961
6,287018782	0,304748736
4,982199771	-0,0466124
6,589598277	-1,858888255
4,76457129	-1,119690074
5,783910931	-0,800217029
4,2065951	-1,328907595
